model,checkpoint_step,total_tokens,layer,state_key,hidden_size,num_singular_values,top_singular_value,frobenius_norm,frobenius_energy,nuclear_norm,stable_rank,svd_seconds,effective_rank_rel_0.001,rank_for_variance_0.9,rank_for_variance_0.95,rank_for_variance_0.99,rank_for_variance_0.999,frobenius_energy_fraction_at_rank_1,frobenius_residual_fraction_at_rank_1,relative_frobenius_error_at_rank_1,variance_at_rank_1,frobenius_energy_fraction_at_rank_4,frobenius_residual_fraction_at_rank_4,relative_frobenius_error_at_rank_4,variance_at_rank_4,frobenius_energy_fraction_at_rank_8,frobenius_residual_fraction_at_rank_8,relative_frobenius_error_at_rank_8,variance_at_rank_8,frobenius_energy_fraction_at_rank_16,frobenius_residual_fraction_at_rank_16,relative_frobenius_error_at_rank_16,variance_at_rank_16,frobenius_energy_fraction_at_rank_32,frobenius_residual_fraction_at_rank_32,relative_frobenius_error_at_rank_32,variance_at_rank_32,frobenius_energy_fraction_at_rank_64,frobenius_residual_fraction_at_rank_64,relative_frobenius_error_at_rank_64,variance_at_rank_64,frobenius_energy_fraction_at_rank_96,frobenius_residual_fraction_at_rank_96,relative_frobenius_error_at_rank_96,variance_at_rank_96,frobenius_energy_fraction_at_rank_128,frobenius_residual_fraction_at_rank_128,relative_frobenius_error_at_rank_128,variance_at_rank_128,frobenius_energy_fraction_at_rank_256,frobenius_residual_fraction_at_rank_256,relative_frobenius_error_at_rank_256,variance_at_rank_256,frobenius_energy_fraction_at_rank_384,frobenius_residual_fraction_at_rank_384,relative_frobenius_error_at_rank_384,variance_at_rank_384,bias_norm
llama3_8b,96,31457280,28,translators.28.weight,4096,4096,6.116573333740234,25.526629736093124,651.6088256835938,972.3597412109375,17.416888996006865,1.7576680240454152,3950,939,1377,2281,3159,0.05741553381085396,0.942584466189146,0.9708678932734083,0.05741553381085396,0.11222609877586365,0.8877739012241364,0.9422175445321194,0.11222609877586365,0.1560395359992981,0.8439604640007019,0.9186732084918455,0.1560395359992981,0.21832984685897827,0.7816701531410217,0.8841211190447956,0.21832984685897827,0.3040134012699127,0.6959865987300873,0.8342581127745101,0.3040134012699127,0.41128695011138916,0.5887130498886108,0.7672763842896579,0.41128695011138916,0.4827568233013153,0.5172431766986847,0.7191962018105245,0.4827568233013153,0.5355195999145508,0.4644804000854492,0.6815279892164732,0.5355195999145508,0.6673926115036011,0.3326073884963989,0.5767212398519747,0.6673926115036011,0.7449809312820435,0.25501906871795654,0.5049941274093754,0.7449809312820435,0.0874549001455307
llama3_8b,96,31457280,29,translators.29.weight,4096,4096,5.563272953033447,21.896733065581095,479.4669189453125,798.9421997070312,15.491658377081281,1.7853106099646538,3906,845,1253,2130,3043,0.06455086916685104,0.935449130833149,0.9671861924330541,0.06455086916685104,0.13334150612354279,0.8666584938764572,0.9309449467484407,0.13334150612354279,0.18000027537345886,0.8199997246265411,0.9055383617641724,0.18000027537345886,0.24586361646652222,0.7541363835334778,0.8684102622225729,0.24586361646652222,0.33249470591545105,0.667505294084549,0.8170099718391135,0.33249470591545105,0.44035324454307556,0.5596467554569244,0.748095418684625,0.44035324454307556,0.5109462738037109,0.48905372619628906,0.6993237635003469,0.5109462738037109,0.5630081295967102,0.4369918704032898,0.6610536063007975,0.5630081295967102,0.6922751665115356,0.30772483348846436,0.5547295138069223,0.6922751665115356,0.7678055167198181,0.23219448328018188,0.48186562782603815,0.7678055167198181,0.059968579560518265
llama3_8b,96,31457280,30,translators.30.weight,4096,4096,5.968212604522705,20.939679661498452,438.4701843261719,777.2557983398438,12.30981414392315,1.756502861971967,3900,886,1308,2196,3090,0.08123598992824554,0.9187640100717545,0.9585217838274488,0.08123598992824554,0.13497310876846313,0.8650268912315369,0.930068218590194,0.13497310876846313,0.1803065836429596,0.8196934163570404,0.9053692154900345,0.1803065836429596,0.2420298457145691,0.7579701542854309,0.8706148139593255,0.2420298457145691,0.32541874051094055,0.6745812594890594,0.8213289593634572,0.32541874051094055,0.4294939935207367,0.5705060064792633,0.7553184801653295,0.4294939935207367,0.49890121817588806,0.5010987818241119,0.7078833108811875,0.49890121817588806,0.550652265548706,0.44934773445129395,0.6703340469133982,0.550652265548706,0.6809470653533936,0.31905293464660645,0.5648477092514463,0.6809470653533936,0.7575224041938782,0.24247759580612183,0.49242014155203057,0.7575224041938782,0.07515344023704529
llama3_8b,96,31457280,31,translators.31.weight,4096,4096,5.699204444885254,15.943247757212191,254.18714904785156,547.910400390625,7.825734633780481,1.7711670430144295,3768,742,1121,1962,2897,0.12778352200984955,0.8722164779901505,0.9339253064298828,0.12778352200984955,0.1905069649219513,0.8094930350780487,0.8997183087378231,0.1905069649219513,0.23532558977603912,0.7646744102239609,0.8744566371318596,0.23532558977603912,0.29752588272094727,0.7024741172790527,0.8381372902329622,0.29752588272094727,0.3783477544784546,0.6216522455215454,0.7884492662952673,0.3783477544784546,0.4803417921066284,0.5196582078933716,0.7208732259512567,0.4803417921066284,0.5488324761390686,0.4511675238609314,0.6716900504406266,0.5488324761390686,0.5994505286216736,0.4005494713783264,0.6328897782223429,0.5994505286216736,0.7252438068389893,0.27475619316101074,0.5241719118390556,0.7252438068389893,0.7966279983520508,0.20337200164794922,0.45096784990501176,0.7966279983520508,0.04772428795695305
llama3_8b,128,41943040,0,translators.0.weight,4096,4096,10.884048461914062,29.162204015924555,850.4341430664062,968.6815795898438,7.178930587005977,1.8057158070150763,3806,696,1097,2011,2986,0.1392965167760849,0.8607034832239151,0.9277410647502433,0.1392965167760849,0.2387983351945877,0.7612016648054123,0.8724687185254336,0.2387983351945877,0.30147606134414673,0.6985239386558533,0.8357774456491712,0.30147606134414673,0.3766334354877472,0.6233665645122528,0.7895356638634209,0.3766334354877472,0.4538019597530365,0.5461980402469635,0.7390521228214987,0.4538019597530365,0.5440396070480347,0.45596039295196533,0.6752483935204625,0.5440396070480347,0.6039764881134033,0.3960235118865967,0.6293039900450311,0.6039764881134033,0.648195743560791,0.351804256439209,0.5931308931755359,0.648195743560791,0.7563746571540833,0.24362534284591675,0.4935841801009396,0.7563746571540833,0.8180974721908569,0.18190252780914307,0.4265003256846858,0.8180974721908569,0.28879520297050476
llama3_8b,128,41943040,1,translators.1.weight,4096,4096,8.63265609741211,38.69079556086709,1496.9776611328125,1458.693359375,20.087525421373122,1.7658913891064003,3939,910,1338,2242,3131,0.04978213831782341,0.9502178616821766,0.9747911887589961,0.04978213831782341,0.10811536014080048,0.8918846398591995,0.9443964421042678,0.10811536014080048,0.16020402312278748,0.8397959768772125,0.916403828493319,0.16020402312278748,0.22944658994674683,0.7705534100532532,0.8778117167441166,0.22944658994674683,0.31544890999794006,0.6845510900020599,0.8273760269684274,0.31544890999794006,0.419476717710495,0.580523282289505,0.7619207847863878,0.419476717710495,0.48825693130493164,0.5117430686950684,0.7153621940633069,0.48825693130493164,0.5397570133209229,0.46024298667907715,0.6784121068193559,0.5397570133209229,0.6706977486610413,0.32930225133895874,0.5738486310334449,0.6706977486610413,0.7491007447242737,0.2508992552757263,0.5008984480667976,0.7491007447242737,0.21003462374210358
llama3_8b,128,41943040,2,translators.2.weight,4096,4096,8.25412368774414,40.631199947573386,1650.8944091796875,1480.2305908203125,24.231335559469464,1.780729457968846,3913,828,1223,2083,2991,0.04126887395977974,0.9587311260402203,0.9791481634769175,0.04126887395977974,0.10143262892961502,0.898567371070385,0.9479279355891908,0.10143262892961502,0.15513087809085846,0.8448691219091415,0.9191676244892123,0.15513087809085846,0.22779400646686554,0.7722059935331345,0.8787525212101155,0.22779400646686554,0.31931838393211365,0.6806816160678864,0.8250343120548904,0.31931838393211365,0.4298396408557892,0.5701603591442108,0.7550896364963638,0.4298396408557892,0.5015355348587036,0.4984644651412964,0.7060201591606974,0.5015355348587036,0.5551784038543701,0.4448215961456299,0.666949470459067,0.5551784038543701,0.6892856955528259,0.3107143044471741,0.5574175315211876,0.6892856955528259,0.7675015926361084,0.2324984073638916,0.4821808865601079,0.7675015926361084,0.19243137538433075
llama3_8b,128,41943040,3,translators.3.weight,4096,4096,7.500588893890381,41.946478756602744,1759.507080078125,1607.2716064453125,31.275214266541806,1.7570091900415719,3964,940,1362,2244,3118,0.03197420388460159,0.9680257961153984,0.9838830195279307,0.03197420388460159,0.08300281316041946,0.9169971868395805,0.9575997007307284,0.08300281316041946,0.13097116351127625,0.8690288364887238,0.9322171616574776,0.13097116351127625,0.19904236495494843,0.8009576350450516,0.8949623651556816,0.19904236495494843,0.28795477747917175,0.7120452225208282,0.8438277208772109,0.28795477747917175,0.3957499861717224,0.6042500138282776,0.7773352004304691,0.3957499861717224,0.46671807765960693,0.5332819223403931,0.7302615437912591,0.46671807765960693,0.519795298576355,0.480204701423645,0.6929680378081264,0.519795298576355,0.6552025079727173,0.3447974920272827,0.5871945946850011,0.6552025079727173,0.7364283204078674,0.26357167959213257,0.5133923252174039,0.7364283204078674,0.1598862111568451
llama3_8b,128,41943040,4,translators.4.weight,4096,4096,7.710134029388428,41.84693701688706,1751.1661376953125,1600.455322265625,29.458016107689968,1.7460873279487714,3965,926,1347,2236,3119,0.03394661843776703,0.966053381562233,0.9828801460820302,0.03394661843776703,0.08397150784730911,0.9160284921526909,0.9570937739598409,0.08397150784730911,0.1306411325931549,0.8693588674068451,0.932394158822783,0.1306411325931549,0.19557292759418488,0.8044270724058151,0.8968985853516634,0.19557292759418488,0.28180423378944397,0.718195766210556,0.847464315597156,0.28180423378944397,0.3900575637817383,0.6099424362182617,0.7809881152861814,0.3900575637817383,0.46219602227211,0.53780397772789,0.7333511967181141,0.46219602227211,0.5166626572608948,0.4833373427391052,0.6952246706922196,0.5166626572608948,0.6558475494384766,0.34415245056152344,0.5866450805738709,0.6558475494384766,0.7386962175369263,0.26130378246307373,0.5111788165241922,0.7386962175369263,0.16556844115257263
llama3_8b,128,41943040,5,translators.5.weight,4096,4096,7.571348667144775,40.10688539215399,1608.562255859375,1511.25,28.060240011142614,1.7565004560165107,3955,886,1296,2181,3080,0.035637613385915756,0.9643623866140842,0.9820195449246844,0.035637613385915756,0.08580554276704788,0.9141944572329521,0.9561351668215913,0.08580554276704788,0.1329222470521927,0.8670777529478073,0.9311700988260991,0.1329222470521927,0.19801847636699677,0.8019815236330032,0.8955342113135618,0.19801847636699677,0.28478702902793884,0.7152129709720612,0.8457026492639486,0.28478702902793884,0.39485964179039,0.60514035820961,0.7779076797471599,0.39485964179039,0.4684218168258667,0.5315781831741333,0.7290940838973619,0.4684218168258667,0.52411288022995,0.47588711977005005,0.6898457217161312,0.52411288022995,0.6656352281570435,0.33436477184295654,0.5782428312075789,0.6656352281570435,0.7486009001731873,0.25139909982681274,0.5013971478048243,0.7486009001731873,0.15679463744163513
llama3_8b,128,41943040,6,translators.6.weight,4096,4096,7.436782360076904,39.54202082763111,1563.5714111328125,1475.2861328125,28.271417052676494,1.7890626901062205,3953,857,1260,2142,3054,0.03537141531705856,0.9646285846829414,0.9821550716067914,0.03537141531705856,0.08498590439558029,0.9150140956044197,0.9565636913475337,0.08498590439558029,0.13201597332954407,0.8679840266704559,0.9316566034062421,0.13201597332954407,0.19720682501792908,0.8027931749820709,0.8959872627342818,0.19720682501792908,0.28390946984291077,0.7160905301570892,0.8462213245700496,0.28390946984291077,0.3955437242984772,0.6044562757015228,0.7774678615232419,0.3955437242984772,0.47086989879608154,0.5291301012039185,0.7274132946296201,0.47086989879608154,0.5276563167572021,0.47234368324279785,0.6872726411278117,0.5276563167572021,0.6717275381088257,0.3282724618911743,0.572950662702448,0.6717275381088257,0.7556615471839905,0.24433845281600952,0.4943060315391767,0.7556615471839905,0.14980033040046692
llama3_8b,128,41943040,7,translators.7.weight,4096,4096,7.793343544006348,40.090358147642554,1607.23681640625,1466.8929443359375,26.462582797010146,1.7652048239251599,3942,812,1205,2083,3015,0.03778920695185661,0.9622107930481434,0.9809234389330002,0.03778920695185661,0.08978566527366638,0.9102143347263336,0.9540515367244757,0.08978566527366638,0.1382969170808792,0.8617030829191208,0.9282796361652672,0.1382969170808792,0.20517697930335999,0.79482302069664,0.8915284744171887,0.20517697930335999,0.29419445991516113,0.7058055400848389,0.8401223363801482,0.29419445991516113,0.4083303213119507,0.5916696786880493,0.7692006751739427,0.4083303213119507,0.4850125014781952,0.5149874985218048,0.7176262944749201,0.4850125014781952,0.5422120094299316,0.45778799057006836,0.6766003181864966,0.5422120094299316,0.6860800385475159,0.31391996145248413,0.5602856070367006,0.6860800385475159,0.7685763239860535,0.23142367601394653,0.48106514736981987,0.7685763239860535,0.1535283625125885
llama3_8b,128,41943040,8,translators.8.weight,4096,4096,7.694537162780762,39.6691702258347,1573.64306640625,1467.177734375,26.579158652712458,1.7667703970801085,3954,834,1237,2132,3061,0.037623465061187744,0.9623765349388123,0.9810079178777368,0.037623465061187744,0.09070305526256561,0.9092969447374344,0.9535706291289777,0.09070305526256561,0.13918893039226532,0.8608110696077347,0.9277990459187456,0.13918893039226532,0.2047004997730255,0.7952995002269745,0.8917956605786858,0.2047004997730255,0.2923923432826996,0.7076076567173004,0.8411941849045917,0.2923923432826996,0.4036552906036377,0.5963447093963623,0.7722335847373917,0.4036552906036377,0.47918108105659485,0.5208189189434052,0.7216778498356488,0.47918108105659485,0.536213755607605,0.463786244392395,0.6810185345439542,0.536213755607605,0.6799266934394836,0.32007330656051636,0.565750215696394,0.6799266934394836,0.7629607915878296,0.2370392084121704,0.48686672551343085,0.7629607915878296,0.17097723484039307
llama3_8b,128,41943040,9,translators.9.weight,4096,4096,7.728669166564941,38.89669969380837,1512.9532470703125,1411.436279296875,25.328885058950878,1.7643304559169337,3938,793,1186,2074,3012,0.03948061540722847,0.9605193845927715,0.9800609086137307,0.03948061540722847,0.09569019824266434,0.9043098017573357,0.9509520501883024,0.09569019824266434,0.14613692462444305,0.853863075375557,0.924047117508386,0.14613692462444305,0.21428653597831726,0.7857134640216827,0.886404796930659,0.21428653597831726,0.30368784070014954,0.6963121592998505,0.8344532097726334,0.30368784070014954,0.4168391525745392,0.5831608474254608,0.763649688944781,0.4168391525745392,0.4930737018585205,0.5069262981414795,0.711987568811057,0.4930737018585205,0.5503804683685303,0.4496195316314697,0.6705367489045397,0.5503804683685303,0.6934632062911987,0.30653679370880127,0.5536576502756927,0.6934632062911987,0.77494215965271,0.22505784034729004,0.47440261418682134,0.77494215965271,0.16705885529518127
llama3_8b,128,41943040,10,translators.10.weight,4096,4096,7.284851551055908,37.92126177656227,1438.0220947265625,1363.4588623046875,27.097183128089316,1.784637278993614,3934,770,1155,2035,2981,0.03690420463681221,0.9630957953631878,0.9813744419757363,0.03690420463681221,0.09269975870847702,0.907300241291523,0.9525230922615593,0.09269975870847702,0.1438506841659546,0.8561493158340454,0.9252833705595521,0.1438506841659546,0.21266482770442963,0.7873351722955704,0.8873190927144363,0.21266482770442963,0.30353161692619324,0.6964683830738068,0.8345468129912227,0.30353161692619324,0.4184505045413971,0.5815494954586029,0.7625939256633263,0.4184505045413971,0.49569064378738403,0.504309356212616,0.7101474186481396,0.49569064378738403,0.5538709163665771,0.44612908363342285,0.6679289510370268,0.5538709163665771,0.6988049149513245,0.30119508504867554,0.5488124315726417,0.6988049149513245,0.78056800365448,0.21943199634552002,0.4684356907255467,0.78056800365448,0.14899812638759613
llama3_8b,128,41943040,11,translators.11.weight,4096,4096,7.470391273498535,38.744511960163464,1501.13720703125,1397.8380126953125,26.89884862614117,1.7737824429059401,3939,777,1165,2048,2995,0.03717631474137306,0.9628236852586269,0.9812357949334232,0.03717631474137306,0.09228875488042831,0.9077112451195717,0.952738812644668,0.09228875488042831,0.14333286881446838,0.8566671311855316,0.9255631427328617,0.14333286881446838,0.21307159960269928,0.7869284003973007,0.887089849111859,0.21307159960269928,0.3041614890098572,0.6958385109901428,0.8341693539025171,0.3041614890098572,0.417847603559494,0.582152396440506,0.762989119477143,0.417847603559494,0.49452242255210876,0.5054775774478912,0.7109694630909904,0.49452242255210876,0.5520395040512085,0.4479604959487915,0.6692985103440703,0.5520395040512085,0.6961973905563354,0.30380260944366455,0.5511829183162923,0.6961973905563354,0.7782917022705078,0.2217082977294922,0.4708591060280051,0.7782917022705078,0.15585914254188538
llama3_8b,128,41943040,12,translators.12.weight,4096,4096,7.215665817260742,37.405860025640536,1399.1983642578125,1316.5013427734375,26.873638212010665,1.7774615659145638,3912,728,1099,1961,2913,0.037211187183856964,0.962788812816143,0.9812180251178344,0.037211187183856964,0.0947132334113121,0.9052867665886879,0.9514655887569912,0.0947132334113121,0.1476878821849823,0.8523121178150177,0.9232075161170524,0.1476878821849823,0.2200012058019638,0.7799987941980362,0.8831754039815852,0.2200012058019638,0.31416428089141846,0.6858357191085815,0.8281519903427037,0.31416428089141846,0.43090906739234924,0.5690909326076508,0.7543811587040405,0.43090906739234924,0.5089156031608582,0.49108439683914185,0.7007741411033528,0.5089156031608582,0.5673537850379944,0.4326462149620056,0.6577584776815922,0.5673537850379944,0.7115728855133057,0.28842711448669434,0.5370541075968923,0.7115728855133057,0.7922723889350891,0.2077276110649109,0.4557714460833531,0.7922723889350891,0.13619473576545715
llama3_8b,128,41943040,13,translators.13.weight,4096,4096,7.69174337387085,38.58817647001799,1489.04736328125,1380.169189453125,25.168593110290008,1.7976389959221706,3932,760,1144,2033,2986,0.039732057601213455,0.9602679423987865,0.9799326213565842,0.039732057601213455,0.09708873182535172,0.9029112681746483,0.9502164322798508,0.09708873182535172,0.1481247842311859,0.8518752157688141,0.9229708639869485,0.1481247842311859,0.21854883432388306,0.7814511656761169,0.8839972656496834,0.21854883432388306,0.31065964698791504,0.689340353012085,0.8302652305209974,0.31065964698791504,0.42594391107559204,0.574056088924408,0.7576648922342963,0.42594391107559204,0.5027908682823181,0.4972091317176819,0.7051305777781034,0.5027908682823181,0.5603992342948914,0.43960076570510864,0.6630239556042516,0.5603992342948914,0.7035871148109436,0.2964128851890564,0.5444381371552294,0.7035871148109436,0.7845280170440674,0.21547198295593262,0.4641895980695093,0.7845280170440674,0.1597938984632492
